com.samsung.shealth.activity.day_summary,6188005,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-18 22:57:31.333,60,60000,43,2804.7031,146.93968,4fa83747-371b-4df3-b6b4-ebd810737484.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,4fa83747-371b-4df3-b6b4-ebd810737484,1632009600000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-07 22:24:19.947,60,51359,40,2720.7646,138.76381,8010546f-b4a2-4bdb-b4e5-b1a5413006c5.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,8010546f-b4a2-4bdb-b4e5-b1a5413006c5,1631059200000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 20:54:25.018,60,961120,105,7156.9766,370.11902,637e02b2-be9c-476e-a067-1621cf03224f.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,637e02b2-be9c-476e-a067-1621cf03224f,1631836800000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 07:04:05.418,60,884450,65,4804.968,264.84958,27908edc-332e-47e3-b94e-61e149d2e66c.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,27908edc-332e-47e3-b94e-61e149d2e66c,1631491200000,
20426,11857310,,0,2021-07-27 11:56:02.247,2021-07-03 16:50:53.194,60,6613630,328,15035.916,763.6576,bf7d76c0-ba09-494d-8583-818c370ba368.extra_data.json,dNgkxZR9yp,145975,com.sec.android.app.shealth,11711335,25980000,bf7d76c0-ba09-494d-8583-818c370ba368,1625270400000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 00:33:57.326,60,60000,43,2804.7031,146.93968,af645a0a-3751-4465-9286-144d9f755109.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,af645a0a-3751-4465-9286-144d9f755109,1632009600000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-07 22:35:40.381,60,51359,40,2720.7646,138.76381,817fc84a-43b0-40eb-be0f-e0b1dcdeb227.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,817fc84a-43b0-40eb-be0f-e0b1dcdeb227,1631059200000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 08:40:35.041,60,961120,105,7156.9766,370.11902,2c1b23be-2e87-4f8d-833b-bdb5a1104c4c.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,2c1b23be-2e87-4f8d-833b-bdb5a1104c4c,1631836800000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 07:15:37.667,60,884450,65,4804.968,264.84958,529a383e-f5dc-49ad-af7d-6eac4e97a9f0.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,529a383e-f5dc-49ad-af7d-6eac4e97a9f0,1631491200000,
3252,2137578,,0,2021-07-31 16:49:29.219,2021-07-03 22:25:12.599,60,53360,56,2515.0042,128.24217,114b08a8-32f2-4929-8cd6-637c305dd306.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2090378,18420000,114b08a8-32f2-4929-8cd6-637c305dd306,1625356800000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 20:57:45.051,60,961120,105,7156.9766,370.11902,8492628b-c89d-4697-bb49-10980b69f8bf.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,8492628b-c89d-4697-bb49-10980b69f8bf,1631836800000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-19 00:37:13.598,60,60000,40,2628.8066,136.51166,0b9d98b2-c08c-4fc3-a0b2-a05fabe1e54a.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,0b9d98b2-c08c-4fc3-a0b2-a05fabe1e54a,1631923200000,
3252,2137578,,0,2021-07-31 16:49:29.219,2021-07-04 12:34:26.791,60,53360,56,2515.0042,128.24217,6f74aa06-b561-460e-9f3e-754a9f80a4bf.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2090378,18420000,6f74aa06-b561-460e-9f3e-754a9f80a4bf,1625356800000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 05:10:11.831,60,51359,40,2720.7646,138.76381,e3fda810-7b99-47ae-a890-30ce429dcae5.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,e3fda810-7b99-47ae-a890-30ce429dcae5,1631059200000,
4165,2719094,90,0,2021-09-21 11:10:27.075,2021-09-13 07:18:56.965,60,60000,48,3197.2366,161.94304,873ae4d9-10bb-41ac-8bcd-01643d287ca0.extra_data.json,dNgkxZR9yp,83200,com.sec.android.app.shealth,2635894,20100000,873ae4d9-10bb-41ac-8bcd-01643d287ca0,1631404800000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 08:43:50.981,60,961120,105,7156.9766,370.11902,01cd9ce9-6dec-4c8a-9727-42f1d0037204.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,01cd9ce9-6dec-4c8a-9727-42f1d0037204,1631836800000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 00:39:50.973,60,60000,43,2804.7031,146.93968,aa977631-e8c5-4336-b30b-74edbbc59ee5.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,aa977631-e8c5-4336-b30b-74edbbc59ee5,1632009600000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-17 22:04:05.943,60,60000,40,2628.8066,136.51166,1775dd4f-c6b8-412d-a9b9-65bc175c4975.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,1775dd4f-c6b8-412d-a9b9-65bc175c4975,1631923200000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 06:07:52.196,60,51359,40,2720.7646,138.76381,69df47c5-6e3d-46f7-a6b8-74b2bfd92f3e.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,69df47c5-6e3d-46f7-a6b8-74b2bfd92f3e,1631059200000,
9112,5320511,,0,2021-08-01 19:00:07.901,2021-07-04 22:00:25.461,60,782290,146,7233.721,346.34183,f89a3d55-c611-4220-82c9-7b46121d3d52.extra_data.json,dNgkxZR9yp,71622,com.sec.android.app.shealth,5248889,16320000,f89a3d55-c611-4220-82c9-7b46121d3d52,1625443200000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 08:47:57.391,60,961120,105,7156.9766,370.11902,b9b9781e-725a-466d-9ce2-d44309e61fe1.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,b9b9781e-725a-466d-9ce2-d44309e61fe1,1631836800000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 02:28:47.382,60,60000,43,2804.7031,146.93968,ccc2f766-5b24-41f0-99b6-ef47ecf22001.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,ccc2f766-5b24-41f0-99b6-ef47ecf22001,1632009600000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 11:37:56.320,60,884450,65,4804.968,264.84958,1d8cfff4-e6f1-475c-af41-fbbd224052eb.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,1d8cfff4-e6f1-475c-af41-fbbd224052eb,1631491200000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 08:59:59.700,60,51359,40,2720.7646,138.76381,ef46bbcf-1908-4098-b785-da6730b8a08e.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,ef46bbcf-1908-4098-b785-da6730b8a08e,1631059200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:20:35.657,60,60000,40,2628.8066,136.51166,b54e4b84-12c7-4f24-9643-81b1cf065906.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,b54e4b84-12c7-4f24-9643-81b1cf065906,1631923200000,
9112,5320511,,0,2021-08-01 19:00:07.901,2021-07-05 10:13:01.403,60,782290,146,7233.721,346.34183,a47ded87-0cd7-4b87-abfe-b12408c9e2a5.extra_data.json,dNgkxZR9yp,71622,com.sec.android.app.shealth,5248889,16320000,a47ded87-0cd7-4b87-abfe-b12408c9e2a5,1625443200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 04:22:27.634,60,60000,43,2804.7031,146.93968,75dc3899-4ed8-46f4-a25c-9a3e81e4598f.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,75dc3899-4ed8-46f4-a25c-9a3e81e4598f,1632009600000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 12:40:16.890,60,884450,65,4804.968,264.84958,c4839e47-a8b9-403f-8304-987a8776c560.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,c4839e47-a8b9-403f-8304-987a8776c560,1631491200000,
3402,2143322,90,0,2021-09-21 11:10:27.921,2021-09-17 09:00:03.856,60,180000,38,2597.4028,126.280716,aef784c2-feb3-4ff3-aa9f-7c9250a8b37d.extra_data.json,dNgkxZR9yp,29112,com.sec.android.app.shealth,2114210,24240000,aef784c2-feb3-4ff3-aa9f-7c9250a8b37d,1631750400000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 12:40:32.296,60,51359,40,2720.7646,138.76381,b8a21050-cd40-4f92-a43d-2425b1015956.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,b8a21050-cd40-4f92-a43d-2425b1015956,1631059200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:26:33.673,60,60000,40,2628.8066,136.51166,e4b28082-694e-4763-ad31-718ed06c734f.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,e4b28082-694e-4763-ad31-718ed06c734f,1631923200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 04:38:02.147,60,60000,43,2804.7031,146.93968,1705f90d-47c7-4d50-988e-e15dec125d3b.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,1705f90d-47c7-4d50-988e-e15dec125d3b,1632009600000,
3252,2137578,,0,2021-07-31 16:49:29.219,2021-07-05 14:16:09.318,60,53360,56,2515.0042,128.24217,ae38def2-3bf4-48fe-9b58-ecc30a4be709.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2090378,18420000,ae38def2-3bf4-48fe-9b58-ecc30a4be709,1625356800000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 09:02:05.936,60,961120,105,7156.9766,370.11902,5443b2d6-40a5-413c-8652-1df2c5150d15.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,5443b2d6-40a5-413c-8652-1df2c5150d15,1631836800000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 16:26:11.663,60,884450,65,4804.968,264.84958,bfcc36bc-4297-49f6-852b-9db31fc1d143.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,bfcc36bc-4297-49f6-852b-9db31fc1d143,1631491200000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 12:57:52.370,60,51359,40,2720.7646,138.76381,e50a3754-4507-444d-ad50-20d7d50f7720.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,e50a3754-4507-444d-ad50-20d7d50f7720,1631059200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-19 04:47:14.083,60,60000,40,2628.8066,136.51166,c129ff92-7ed0-4d12-8b1a-ab37f92ba80b.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,c129ff92-7ed0-4d12-8b1a-ab37f92ba80b,1631923200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:29:02.864,60,60000,40,2628.8066,136.51166,58f6b3f5-e885-4a00-a8f8-e0dccb7381f7.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,58f6b3f5-e885-4a00-a8f8-e0dccb7381f7,1631923200000,
18256,10060820,,0,2021-08-02 13:59:40.935,2021-07-06 21:36:52.967,60,7050810,278,13490.361,692.70105,7bdee3be-0d44-425d-a92f-5d2a4154a52c.extra_data.json,dNgkxZR9yp,68043,com.sec.android.app.shealth,9992777,13860000,7bdee3be-0d44-425d-a92f-5d2a4154a52c,1625529600000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 09:05:09.277,60,961120,105,7156.9766,370.11902,33cf8287-2cd6-475f-88dd-13b65e719d27.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,33cf8287-2cd6-475f-88dd-13b65e719d27,1631836800000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 04:50:05.157,60,60000,43,2804.7031,146.93968,0b8fbaf7-8fa7-43cc-b5cb-602e25133f5e.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,0b8fbaf7-8fa7-43cc-b5cb-602e25133f5e,1632009600000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 14:48:56.275,60,51359,40,2720.7646,138.76381,9874fe3e-70d1-4bfa-a653-d01a8c07ce47.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,9874fe3e-70d1-4bfa-a653-d01a8c07ce47,1631059200000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 16:42:46.433,60,884450,65,4804.968,264.84958,5098b1aa-4fa6-45a2-8828-91b5a9fd3325.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,5098b1aa-4fa6-45a2-8828-91b5a9fd3325,1631491200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:32:11.031,60,60000,40,2628.8066,136.51166,e1cd51f2-69cc-4dd5-8217-9d3814ff1935.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,e1cd51f2-69cc-4dd5-8217-9d3814ff1935,1631923200000,
4299,2535938,,0,2021-08-04 14:47:48.227,2021-07-08 04:17:03.632,60,807970,70,3187.126,158.19385,9569b0a0-5a07-44fd-9d04-7cf7a85a3e34.extra_data.json,dNgkxZR9yp,8800,com.sec.android.app.shealth,2527138,21600000,9569b0a0-5a07-44fd-9d04-7cf7a85a3e34,1625702400000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 15:00:49.603,60,51359,40,2720.7646,138.76381,0d15a8f5-711c-424d-a2c1-24c55e9aa38e.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,0d15a8f5-711c-424d-a2c1-24c55e9aa38e,1631059200000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 09:09:03.612,60,961120,105,7156.9766,370.11902,ed0227be-050a-4b2f-b065-bb2a345476b8.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,ed0227be-050a-4b2f-b065-bb2a345476b8,1631836800000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:35:52.965,60,60000,40,2628.8066,136.51166,b5633cd5-6b2d-4a63-abd3-b4909020bcba.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,b5633cd5-6b2d-4a63-abd3-b4909020bcba,1631923200000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 19:55:10.655,60,884450,65,4804.968,264.84958,239633c7-943a-4b18-8d2f-f22296079bea.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,239633c7-943a-4b18-8d2f-f22296079bea,1631491200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 04:55:37.935,60,60000,43,2804.7031,146.93968,91a5bf5d-02bd-42f3-91da-a4154ee6f9b2.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,91a5bf5d-02bd-42f3-91da-a4154ee6f9b2,1632009600000,
6660,4186274,90,0,2021-09-21 11:10:28.699,2021-09-20 08:31:49.022,60,180000,75,5164.2017,256.85635,7772019f-d404-4f9f-a9d4-4c53e1bef9ec.extra_data.json,dNgkxZR9yp,108940,com.sec.android.app.shealth,4077334,22860000,7772019f-d404-4f9f-a9d4-4c53e1bef9ec,1632096000000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 09:38:51.933,60,961120,105,7156.9766,370.11902,1e478725-0fbf-4997-9959-52513a072bf8.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,1e478725-0fbf-4997-9959-52513a072bf8,1631836800000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:43:15.460,60,60000,40,2628.8066,136.51166,ce94a334-6f2b-4c3a-aade-5109f46114b3.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,ce94a334-6f2b-4c3a-aade-5109f46114b3,1631923200000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 20:00:03.896,60,884450,65,4804.968,264.84958,e4941ef9-f1c6-48b1-a504-6bba0461386b.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,e4941ef9-f1c6-48b1-a504-6bba0461386b,1631491200000,
3438,2261640,90,0,2021-09-21 11:10:26.218,2021-09-08 18:31:59.007,60,51359,40,2720.7646,138.76381,9a75ed0f-3caa-46c9-adaf-a44751d143ca.extra_data.json,dNgkxZR9yp,47200,com.sec.android.app.shealth,2214440,20460000,9a75ed0f-3caa-46c9-adaf-a44751d143ca,1631059200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 04:58:12.105,60,60000,43,2804.7031,146.93968,4ecfd562-5bd5-40b4-a5fa-8f045edec1b2.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,4ecfd562-5bd5-40b4-a5fa-8f045edec1b2,1632009600000,
6660,4186274,90,0,2021-09-21 11:10:28.699,2021-09-20 08:37:03.752,60,180000,75,5164.2017,256.85635,5a81842a-73a8-4879-b2e8-c82532541ea7.extra_data.json,dNgkxZR9yp,108940,com.sec.android.app.shealth,4077334,22860000,5a81842a-73a8-4879-b2e8-c82532541ea7,1632096000000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 09:46:45.510,60,60000,40,2628.8066,136.51166,6ea60cbc-2a64-4cde-b65d-5d80a36ee4ed.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,6ea60cbc-2a64-4cde-b65d-5d80a36ee4ed,1631923200000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 09:57:04.982,60,961120,105,7156.9766,370.11902,3d1a5e52-4758-4dff-9380-a42f7c6b0d8c.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,3d1a5e52-4758-4dff-9380-a42f7c6b0d8c,1631836800000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 20:28:14.518,60,884450,65,4804.968,264.84958,0c14528e-8055-4d95-b750-5ea78d531e6a.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,0c14528e-8055-4d95-b750-5ea78d531e6a,1631491200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 05:01:24.751,60,60000,43,2804.7031,146.93968,e7998211-bcd5-4201-869b-a1fc55ea7d22.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,e7998211-bcd5-4201-869b-a1fc55ea7d22,1632009600000,
6660,4186274,90,0,2021-09-21 11:10:28.699,2021-09-20 08:39:20.842,60,180000,75,5164.2017,256.85635,4bd58de2-a5dd-4133-8c1a-cfc83b73521b.extra_data.json,dNgkxZR9yp,108940,com.sec.android.app.shealth,4077334,22860000,4bd58de2-a5dd-4133-8c1a-cfc83b73521b,1632096000000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 09:59:53.602,60,961120,105,7156.9766,370.11902,1bb6d2b4-ea5c-4aa0-989f-101cad0f3efd.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,1bb6d2b4-ea5c-4aa0-989f-101cad0f3efd,1631836800000,
6125,3948993,90,0,2021-09-21 11:10:26.442,2021-09-08 22:00:01.349,60,960400,72,4303.5645,230.37122,05be3569-c07d-48c2-b13a-2cbdaf3e241e.extra_data.json,dNgkxZR9yp,12000,com.sec.android.app.shealth,3936993,13199999,05be3569-c07d-48c2-b13a-2cbdaf3e241e,1631145600000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-18 09:50:45.746,60,961120,105,7156.9766,370.11902,e6e985e6-10d7-4b2e-840d-40d3ac3eb836.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,e6e985e6-10d7-4b2e-840d-40d3ac3eb836,1631836800000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-19 05:05:24.324,60,60000,40,2628.8066,136.51166,2d052147-4d86-40d0-b03c-b7bfc268ecb1.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,2d052147-4d86-40d0-b03c-b7bfc268ecb1,1631923200000,
6660,4186274,90,0,2021-09-21 11:10:28.699,2021-09-20 08:40:25.527,60,180000,75,5164.2017,256.85635,7048d2d6-3b31-43f7-804e-e5b8b87d868f.extra_data.json,dNgkxZR9yp,108940,com.sec.android.app.shealth,4077334,22860000,7048d2d6-3b31-43f7-804e-e5b8b87d868f,1632096000000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 10:02:45.339,60,961120,105,7156.9766,370.11902,016a4ac4-1610-4bd7-a1fa-754ae94b1eb5.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,016a4ac4-1610-4bd7-a1fa-754ae94b1eb5,1631836800000,
6125,3948993,90,0,2021-09-21 11:10:26.442,2021-09-09 05:17:54.299,60,960400,72,4303.5645,230.37122,b12524db-d96f-43f1-8197-8917fd730257.extra_data.json,dNgkxZR9yp,12000,com.sec.android.app.shealth,3936993,13199999,b12524db-d96f-43f1-8197-8917fd730257,1631145600000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 20:30:42.665,60,884450,65,4804.968,264.84958,25349ded-c529-4213-b21d-5f6140ba6f7a.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,25349ded-c529-4213-b21d-5f6140ba6f7a,1631491200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 10:01:58.115,60,60000,40,2628.8066,136.51166,ed8345dc-796e-4da2-9f66-9240c23c83bc.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,ed8345dc-796e-4da2-9f66-9240c23c83bc,1631923200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 05:07:43.029,60,60000,43,2804.7031,146.93968,5ff33abf-f3a2-40b1-bb3d-d24bb13bf4d5.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,5ff33abf-f3a2-40b1-bb3d-d24bb13bf4d5,1632009600000,
6660,4186274,90,0,2021-09-21 11:10:28.699,2021-09-20 08:41:58.516,60,180000,75,5164.2017,256.85635,9684fd19-679e-471e-ae1c-997d82e8bf49.extra_data.json,dNgkxZR9yp,108940,com.sec.android.app.shealth,4077334,22860000,9684fd19-679e-471e-ae1c-997d82e8bf49,1632096000000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 10:10:53.914,60,961120,105,7156.9766,370.11902,f12c7e9b-b7c7-4f8a-b009-86b692fc7179.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,f12c7e9b-b7c7-4f8a-b009-86b692fc7179,1631836800000,
6125,3948993,90,0,2021-09-21 11:10:26.442,2021-09-09 05:22:57.914,60,960400,72,4303.5645,230.37122,0c7c35a2-809e-4ae1-b46d-f12b43e1bcba.extra_data.json,dNgkxZR9yp,12000,com.sec.android.app.shealth,3936993,13199999,0c7c35a2-809e-4ae1-b46d-f12b43e1bcba,1631145600000,
5977,3615729,90,0,2021-09-21 11:10:27.348,2021-09-13 20:36:28.660,60,884450,65,4804.968,264.84958,14ff82fb-2034-4ef5-a884-5676c49671f3.extra_data.json,dNgkxZR9yp,113018,com.sec.android.app.shealth,3502711,24300000,14ff82fb-2034-4ef5-a884-5676c49671f3,1631491200000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-18 10:15:30.211,60,60000,40,2628.8066,136.51166,6eba7d30-67d2-4e5b-a4f2-9452b7964088.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,6eba7d30-67d2-4e5b-a4f2-9452b7964088,1631923200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-19 06:03:14.642,60,60000,43,2804.7031,146.93968,31556d3c-f0f7-4c0f-84b5-219679ede616.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,31556d3c-f0f7-4c0f-84b5-219679ede616,1632009600000,
6660,4186274,90,0,2021-09-21 11:10:28.699,2021-09-20 08:46:59.248,60,180000,75,5164.2017,256.85635,0d4adb61-8129-4a89-9d61-0e226f87de1e.extra_data.json,dNgkxZR9yp,108940,com.sec.android.app.shealth,4077334,22860000,0d4adb61-8129-4a89-9d61-0e226f87de1e,1632096000000,
6125,3948993,90,0,2021-09-21 11:10:26.442,2021-09-09 06:39:27.078,60,960400,72,4303.5645,230.37122,8118d9d4-912b-4568-a9a6-ec9217e11898.extra_data.json,dNgkxZR9yp,12000,com.sec.android.app.shealth,3936993,13199999,8118d9d4-912b-4568-a9a6-ec9217e11898,1631145600000,
7048,4387561,90,0,2021-09-21 11:10:27.634,2021-09-13 22:33:27.035,60,1564740,80,5278.0474,308.4746,148c0116-ccf3-498c-b6d2-89ca14a8cbbe.extra_data.json,dNgkxZR9yp,47820,com.sec.android.app.shealth,4339741,8520000,148c0116-ccf3-498c-b6d2-89ca14a8cbbe,1631577600000,
8894,5720821,90,0,2021-09-21 11:10:28.089,2021-09-17 10:14:57.521,60,961120,105,7156.9766,370.11902,6daddc5a-bced-4b97-8950-6e7d175fe9bb.extra_data.json,dNgkxZR9yp,126796,com.sec.android.app.shealth,5594025,24360000,6daddc5a-bced-4b97-8950-6e7d175fe9bb,1631836800000,
3380,2232136,90,0,2021-09-21 11:10:28.225,2021-09-19 06:05:06.211,60,60000,40,2628.8066,136.51166,cf295746-f0cc-4159-8ea1-2b46688fdeb8.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,2199736,15480000,cf295746-f0cc-4159-8ea1-2b46688fdeb8,1631923200000,
3693,2427987,90,0,2021-09-21 11:10:28.421,2021-09-20 08:48:59.916,60,60000,43,2804.7031,146.93968,0676e88c-0289-4eef-8871-26c48898cd38.extra_data.json,dNgkxZR9yp,52800,com.sec.android.app.shealth,2375187,14100000,0676e88c-0289-4eef-8871-26c48898cd38,1632009600000,
6125,3948993,90,0,2021-09-21 11:10:26.442,2021-09-09 07:32:34.349,60,960400,72,4303.5645,230.37122,fd5f179e-ee2c-4074-bde5-8e28692dcf5b.extra_data.json,dNgkxZR9yp,12000,com.sec.android.app.shealth,3936993,13199999,fd5f179e-ee2c-4074-bde5-8e28692dcf5b,1631145600000,
