com.samsung.shealth.exercise.weather,6188005,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
0.0,,2020-06-08 18:12:50.160,48.816578,,,Cloudy,,1,TWC,2020-06-08 18:23:42.647,2020-06-08 18:23:42.647,0,2.1865318,16.0,68,UTC+0300,AumAWJiKT9,21bb05de-6e12-2bfe-6f53-396e88f2f1d2,com.sec.android.app.shealth,,,,3,4b7fb727-9a8a-7598-9184-728ca27d2dc9,
,0,2021-04-24 16:32:05.007,49.215813,,ENE. 60,Ensoleillé,0,1,TWC,2021-04-24 16:32:05.010,2021-04-24 16:32:05.010,1,0.47750348,17.0,37,UTC+0300,dNgkxZR9yp,f8a7a676-a561-4a1a-9f78-1d4017739523,com.sec.android.app.shealth,km/h,0,21.0,1,a0c09be3-9714-45ac-8997-fc20a55ed934,
4.0,,2020-06-11 14:35:46.300,48.810482,,,Sunny,,1,TWC,2020-06-11 14:55:02.467,2020-06-11 14:55:02.467,0,2.1902864,23.0,39,UTC+0300,AumAWJiKT9,55a89e29-fb18-fda5-ab1a-922a0a2a25b7,com.sec.android.app.shealth,,,,1,0b3b75c1-a501-f6d4-e026-b49b01907fc9,
,0,2021-04-30 18:00:54.331,48.81485,,NNE. 20,Ensoleillé,0,1,TWC,2021-04-30 18:00:54.334,2021-04-30 18:00:54.334,1,2.1907837,12.0,44,UTC+0300,dNgkxZR9yp,cf2e5154-f9f6-4601-8d33-e7bbea670453,com.sec.android.app.shealth,km/h,0,13.0,1,6007b555-c9c3-4a59-86d3-b9b0f31aeb4a,
2.0,,2020-06-12 14:58:58.520,48.784565,,,Cloudy,,1,TWC,2020-06-12 15:24:18.614,2020-06-12 15:24:18.614,0,2.2220552,18.0,63,UTC+0300,AumAWJiKT9,91fb3ba7-fa4e-0882-8747-0adb4f55ce2b,com.sec.android.app.shealth,,,,3,eaea98b4-57d1-7259-153a-5a1d4599f59d,
3.0,,2021-05-16 09:07:17.560,48.81565,,,Nuageux,,1,TWC,2021-05-16 10:21:09.805,2021-05-16 10:21:09.805,0,2.197481,13.0,80,UTC+0300,AumAWJiKT9,554cd609-c81a-0908-5364-9afbfbb3334a,com.sec.android.app.shealth,,,,3,15b0628d-8d8b-6a42-382d-b7601f3eadf2,
,0,2020-06-15 19:21:46.565,48.819546,,SSW. 200,Partly Cloudy,0,1,TWC,2020-06-15 19:21:47.083,2020-06-15 19:21:47.083,1,2.185301,18.0,76,UTC+0300,dNgkxZR9yp,ec48d6cb-d140-4c63-8dd4-8be22b248552,com.sec.android.app.shealth,km/h,0,13.0,2,ed4ce82e-54d4-4d4c-8cf3-a6c8abe71041,
1.0,,2021-05-19 16:40:10.010,48.81567,,,Nuageux,,1,TWC,2021-05-19 18:05:31.228,2021-05-19 18:05:31.228,0,2.187281,14.0,58,UTC+0300,AumAWJiKT9,09e1232b-d897-ef36-c504-ee22c0fca02f,com.sec.android.app.shealth,,,,3,0ae348cf-4abf-e8bc-a5f6-a865b569f887,
3.0,,2020-06-21 15:42:15.090,49.217106,,,Partly Cloudy,,1,TWC,2020-06-21 16:07:46.244,2020-06-21 16:07:46.244,0,0.4686634,18.0,73,UTC+0300,AumAWJiKT9,997bfe16-1be5-f6ce-9f17-80dbd1ddbb06,com.sec.android.app.shealth,,,,2,92838632-01ac-1022-98bd-e6f453c4ab44,
1.0,,2020-07-06 06:20:08.760,48.806442,,,Sunny,,1,TWC,2020-07-06 06:35:39.379,2020-07-06 06:35:39.379,0,2.1878545,13.0,76,UTC+0300,AumAWJiKT9,9b535c2d-4596-e4b8-edb9-1157238c93e1,com.sec.android.app.shealth,,,,1,2a8df1c8-e650-4543-068b-d80c90841aab,
6.0,,2020-07-10 13:11:08.240,48.87705,,,Partly Cloudy,,1,TWC,2020-07-10 13:37:39.367,2020-07-10 13:37:39.367,0,2.2649994,23.0,44,UTC+0300,AumAWJiKT9,d2cca14b-5010-153f-a561-75163bdad2fd,com.sec.android.app.shealth,,,,2,a4b21721-4ca2-cd59-1242-480c3f2ad45d,
5.0,,2020-07-28 13:53:50.490,48.89177,,,Sunny,,1,TWC,2020-07-28 14:08:00.306,2020-07-28 14:08:00.306,0,2.2870445,24.0,40,UTC+0300,AumAWJiKT9,01c14021-c594-95ae-30d2-3114c7ab42b8,com.sec.android.app.shealth,,,,1,e6273978-f227-f0ea-5c19-603f099b1fd0,
2.0,,2020-08-22 09:31:34.340,48.81498,,,Mostly Cloudy,,1,TWC,2020-08-22 10:02:55.454,2020-08-22 10:02:55.454,0,2.1918182,22.0,62,UTC+0300,AumAWJiKT9,fc42195b-04f8-398b-7efa-b2a872799b74,com.sec.android.app.shealth,,,,3,9298320d-4d10-c5b1-e865-9bacfe4478b0,
,0,2021-05-23 06:58:21.945,49.234127,,SSO. 210,Peu nuageux,0,1,TWC,2021-05-23 06:58:21.947,2021-05-23 06:58:21.947,1,0.4831655,9.0,84,UTC+0300,dNgkxZR9yp,85dc7507-aa2f-41f7-94b5-382035224594,com.sec.android.app.shealth,km/h,0,16.0,2,21a7a9b2-8997-45f8-9d72-70ed30619b53,
0.0,,2021-05-27 13:11:34.730,48.813683,,,Ciel dégagé,,1,TWC,2021-05-27 13:26:02.987,2021-05-27 13:26:02.987,0,2.1906278,9.0,92,UTC+0300,AumAWJiKT9,5d18d859-5f8e-d38c-66d9-3042ded784fa,com.sec.android.app.shealth,,,,18,bed7c19e-cee4-812f-9d6f-8fdedfd6b64b,
1.0,,2021-05-31 06:56:37.940,45.762444,,,Ensoleillé,,1,TWC,2021-05-31 07:48:23.504,2021-05-31 07:48:23.504,0,4.8579383,17.0,56,UTC+0300,AumAWJiKT9,f2097772-4be4-d64f-07eb-f1a5d8e6b081,com.sec.android.app.shealth,,,,1,f48d9232-8293-8c3a-fff5-6c43bb31b3f1,
0.0,,2021-06-02 18:53:15.160,48.81693,,,Beau,,1,TWC,2021-06-02 20:39:16.244,2021-06-02 20:39:16.244,0,2.182902,22.0,74,UTC+0300,AumAWJiKT9,27df19de-4aaf-2ff6-c791-cda778db86a9,com.sec.android.app.shealth,,,,1,7a98ca39-e8c3-c343-8e77-8aa2e6c86b95,
3.0,,2020-09-05 11:40:14.600,48.84065,,,Cloudy,,1,TWC,2020-09-05 12:04:08.576,2020-09-05 12:04:08.576,0,2.2805192,19.0,54,UTC+0300,AumAWJiKT9,c350fd4b-fede-cc2b-89f4-427fea02e293,com.sec.android.app.shealth,,,,3,67285cc4-8981-bd3a-e745-16910777573e,
1.0,,2021-06-05 16:34:27.200,48.814438,,,Nuageux,,1,TWC,2021-06-05 16:47:12.292,2021-06-05 16:47:12.292,0,2.191045,19.0,63,UTC+0300,AumAWJiKT9,dc8eed52-fbc7-9161-87cc-ed4a30521f59,com.sec.android.app.shealth,,,,3,037d9f1e-806c-a579-75e8-52931db11fb4,
0.0,,2020-09-08 17:39:49.110,48.8642,,,Sunny,,1,TWC,2020-09-08 17:53:21.962,2020-09-08 17:53:21.962,0,2.2863111,24.0,57,UTC+0300,AumAWJiKT9,b6153359-58c7-8361-8c3d-e7c01e1e4630,com.sec.android.app.shealth,,,,1,e43d0bb7-26f7-e51d-6779-039f1b728da1,
0.0,,2021-06-09 20:05:11.840,48.813442,,,Ciel dégagé,,1,TWC,2021-06-09 20:18:41.255,2021-06-09 20:18:41.255,0,2.1904407,15.0,76,UTC+0300,AumAWJiKT9,0a2901cd-327f-455b-9e52-9ae6efb40794,com.sec.android.app.shealth,,,,18,9182e4d9-4178-31fa-3441-cd6d7ccbd097,
2.0,,2020-09-12 15:08:28.470,48.785934,,,Sunny,,1,TWC,2020-09-12 15:10:37.370,2020-09-12 15:10:37.370,0,2.2429109,22.0,46,UTC+0300,AumAWJiKT9,a3a31f26-8a7b-30b3-2f23-f9ce2e57d610,com.sec.android.app.shealth,,,,1,33c6ec2b-40c6-4f87-b725-22a8103a7f84,
1.0,,2021-06-14 17:52:56.340,48.859966,,,Ensoleillé,,1,TWC,2021-06-14 18:11:12.461,2021-06-14 18:11:12.461,0,2.3481522,29.0,30,UTC+0300,AumAWJiKT9,1c56ff6d-0807-ccc5-7185-b6e85b70032a,com.sec.android.app.shealth,,,,1,104d16b2-60c3-62f5-6205-8c1787048907,
3.0,,2020-09-16 13:47:14.840,48.81236,,,Sunny,,1,TWC,2020-09-16 14:09:26.367,2020-09-16 14:09:26.367,0,2.189253,30.0,43,UTC+0300,AumAWJiKT9,496cf4d9-bcfa-4bd2-3d51-1c9a344e40d2,com.sec.android.app.shealth,,,,1,5a1e9ebd-55de-ee7b-af35-0c1486288055,
0.0,,2021-06-16 18:21:19.820,48.815838,,,Peu nuageux,,1,TWC,2021-06-16 19:37:19.235,2021-06-16 19:37:19.235,0,2.1873753,29.0,46,UTC+0300,AumAWJiKT9,62ee730c-d558-f72b-21ff-04a87e5bf892,com.sec.android.app.shealth,,,,2,7117cec4-2586-62cf-abbc-5752ea08e0b4,
2.0,,2020-09-29 11:12:53.410,48.815113,,,Cloudy,,1,TWC,2020-09-29 11:16:58.669,2020-09-29 11:16:58.669,0,2.1921523,17.0,88,UTC+0300,AumAWJiKT9,38b5b962-8270-5f07-329d-5ce7c54c0cb3,com.sec.android.app.shealth,,,,3,256a0e45-b1fa-979f-7c57-7a6cf954f6da,
7.0,,2021-06-21 11:43:51.120,48.80897,,,Ensoleillé,,1,TWC,2021-06-21 11:56:35.936,2021-06-21 11:56:35.936,0,2.1875901,23.0,54,UTC+0300,AumAWJiKT9,5ed47bde-1a41-7c5c-4f0e-349b8dfebf7b,com.sec.android.app.shealth,,,,1,bf1551de-117d-fc77-fb71-fff3ad32904d,
1.0,,2020-10-11 13:38:23.160,49.13737,,,Cloudy,,1,TWC,2020-10-11 14:08:20.878,2020-10-11 14:08:20.878,0,2.4706967,13.0,68,UTC+0300,AumAWJiKT9,235cdd4b-448b-540e-e965-59ed942a89dc,com.sec.android.app.shealth,,,,3,7fe04481-b194-1af5-837a-48911d93ec35,
4.0,,2021-06-27 12:48:19.760,48.814903,,,Averses,,1,TWC,2021-06-27 13:00:13.969,2021-06-27 13:00:13.969,0,2.191872,20.0,80,UTC+0300,AumAWJiKT9,cc0ebc76-99fb-9317-d2cc-b44be7f517a9,com.sec.android.app.shealth,,,,6,7b4083ba-57b3-12a7-8dea-372da111223c,
1.0,,2020-10-23 13:20:25.640,45.468746,,,Cloudy,,1,TWC,2020-10-23 13:38:44.257,2020-10-23 13:38:44.257,0,6.4544406,13.0,85,UTC+0300,AumAWJiKT9,6eabc911-3507-736f-9c12-5ccd59cff492,com.sec.android.app.shealth,,,,3,9e3f0083-4173-4c36-ef32-293e7096f7df,
4.0,,2021-07-01 09:34:45.300,48.810654,,,Nuageux,,1,TWC,2021-07-01 09:55:00.718,2021-07-01 09:55:00.718,0,2.187527,19.0,66,UTC+0300,AumAWJiKT9,26bca537-d9b8-0bce-8b6e-2c546e71bf56,com.sec.android.app.shealth,,,,3,ef2346ba-58aa-b9fa-5917-ff01f4bc10a4,
3.0,,2021-07-05 11:49:38.610,48.80947,,,Nuageux,,1,TWC,2021-07-05 12:03:46.441,2021-07-05 12:03:46.441,0,2.187534,22.0,65,UTC+0300,AumAWJiKT9,25373301-f3f2-9199-74c9-0e1c89160621,com.sec.android.app.shealth,,,,3,0beb2ea2-9116-b600-6f5e-3894453f9f50,
1.0,,2020-10-28 09:45:39.360,45.456944,,,Mostly Cloudy,,1,TWC,2020-10-28 10:09:41.302,2020-10-28 10:09:41.302,0,6.445909,7.0,77,UTC+0200,AumAWJiKT9,8537bd33-ea9b-cede-353e-cf465cf2efdb,com.sec.android.app.shealth,,,,3,9aa0edf1-d7d0-9389-f76b-63bcc766db29,
3.0,,2021-07-09 12:43:32.510,48.812668,,,Nuageux,,1,TWC,2021-07-09 13:01:08.971,2021-07-09 13:01:08.971,0,2.1896193,22.0,57,UTC+0300,AumAWJiKT9,56860180-dbe7-10c5-8bf9-52a385c65f96,com.sec.android.app.shealth,,,,3,32876da2-d76c-3cca-343a-0695bb6001e2,
3.0,,2021-07-18 15:13:39.030,45.47144,,,Peu nuageux,,1,TWC,2021-07-18 15:31:37.236,2021-07-18 15:31:37.236,0,6.459172,24.0,54,UTC+0300,AumAWJiKT9,b117bcb1-de54-900f-72cb-445f89a6dc65,com.sec.android.app.shealth,,,,2,9f4d8678-900e-62eb-fb3d-b971770b60f8,
,0,2021-07-20 13:55:06.878,45.44858,,NNO. 330,Ensoleillé,0,1,TWC,2021-07-20 13:55:06.881,2021-07-20 13:55:06.881,1,6.424172,21.0,44,UTC+0300,dNgkxZR9yp,3737988c-8733-490f-9569-981aa3bded2c,com.sec.android.app.shealth,km/h,0,10.0,1,7da4b133-a51a-4af4-927d-e55ae4a8d3cd,
0.0,,2021-07-27 13:08:38.300,48.81048,,,Beau,,1,TWC,2021-07-27 13:21:08.942,2021-07-27 13:21:08.942,0,2.187577,17.0,85,UTC+0300,AumAWJiKT9,e8e31de6-dddf-aa35-d347-74c6f61a3d8f,com.sec.android.app.shealth,,,,18,414c39a7-923a-5b7b-6d21-e4ce03e200bc,
0.0,,2020-11-01 13:50:48.320,48.84411,,,Cloudy,,1,TWC,2020-11-01 14:56:55.551,2020-11-01 14:56:55.551,0,2.0177624,18.0,89,UTC+0200,AumAWJiKT9,1604bbbe-8e71-cdc6-dcf9-c1a9dd8e06a8,com.sec.android.app.shealth,,,,3,586077e5-4dc1-bb89-31af-572f4159db25,
4.0,,2021-08-04 09:31:05.450,48.812138,,,Très nuageux,,1,TWC,2021-08-04 09:52:09.643,2021-08-04 09:52:09.643,0,2.1887228,19.0,60,UTC+0300,AumAWJiKT9,e564fb01-4b41-7633-e30e-2baaf17ca2b9,com.sec.android.app.shealth,,,,2,3c0be2ff-ae19-aa1b-7e43-4a3d2ed40af8,
0.0,,2020-11-12 14:19:45.130,48.814457,,,Peu nuageux,,1,TWC,2020-11-12 14:35:08.086,2020-11-12 14:35:08.086,0,2.191061,13.0,65,UTC+0200,AumAWJiKT9,cc319c01-a3a2-3f7b-a517-d7e02b8974df,com.sec.android.app.shealth,,,,2,46fb1edc-8a63-3fe5-2325-28f91f3e77ef,
0.0,,2020-11-17 10:23:21.530,48.803818,,,Nuageux,,1,TWC,2020-11-17 10:51:46.402,2020-11-17 10:51:46.402,0,2.1883347,11.0,87,UTC+0200,AumAWJiKT9,ae1b1f97-43c2-c7d2-278f-aa30d9be484c,com.sec.android.app.shealth,,,,3,ec85bc0a-9240-630c-f7c7-265b97b2fdf1,
1.0,,2021-08-17 14:33:36.730,49.37161,,,Nuageux,,1,TWC,2021-08-17 16:37:12.945,2021-08-17 16:37:12.945,0,0.4468836,18.0,76,UTC+0300,AumAWJiKT9,fbdd5876-0434-d1c0-5232-b57b79beb1a3,com.sec.android.app.shealth,,,,3,8cfd3054-288a-d04b-2d91-0c36bdd72e7a,
0.0,,2020-12-01 12:10:57.780,48.803165,,,Très nuageux,,1,TWC,2020-12-01 12:40:02.291,2020-12-01 12:40:02.291,0,2.1873481,8.0,75,UTC+0200,AumAWJiKT9,4658d673-cbfd-35db-103e-46e192bf77fe,com.sec.android.app.shealth,,,,3,a26796d4-6c7a-b57c-97e3-a5cb96a6fd55,
0.0,,2020-12-16 15:21:14.080,48.821182,,,Peu nuageux,,1,TWC,2020-12-16 15:44:37.324,2020-12-16 15:44:37.324,0,2.202024,9.0,91,UTC+0200,AumAWJiKT9,b7c97b2b-3bc8-e995-e8ed-5c6be94a5092,com.sec.android.app.shealth,,,,2,2c27c955-0f63-3f0d-2a89-2aaa91d49dbf,
3.0,,2021-08-23 10:42:08.380,48.811684,,,Nuageux,,1,TWC,2021-08-23 10:56:43.410,2021-08-23 10:56:43.410,0,2.188238,19.0,74,UTC+0300,AumAWJiKT9,0ad0bf2c-e101-c46b-b0f7-9107cad3cb1b,com.sec.android.app.shealth,,,,3,8cfe30f5-f98b-1045-0598-e4dcb16412ff,
5.0,,2021-08-27 11:51:01.890,48.811485,,,Très nuageux,,1,TWC,2021-08-27 12:08:05.630,2021-08-27 12:08:05.630,0,2.188181,20.0,50,UTC+0300,AumAWJiKT9,0b8e7f2f-5bbe-dfee-4f83-e6c08106a6d5,com.sec.android.app.shealth,,,,2,3bb5e210-256e-281c-afb4-0ab9ac7123b4,
3.0,,2021-09-03 08:57:39.880,48.835514,,,Ensoleillé,,1,TWC,2021-09-03 09:09:33.840,2021-09-03 09:09:33.840,0,2.366013,21.0,64,UTC+0300,AumAWJiKT9,f7e3c487-f33c-28f3-fcbd-42403eb4b9d9,com.sec.android.app.shealth,,,,1,bd159802-c3e9-0b52-95e9-d791ae5368da,
5.0,,2021-09-13 11:40:36.030,48.811306,,,Ensoleillé,,1,TWC,2021-09-13 11:56:23.320,2021-09-13 11:56:23.320,0,2.188065,23.0,54,UTC+0300,AumAWJiKT9,566f8126-c532-ab2c-5c8d-ef70d737e866,com.sec.android.app.shealth,,,,1,3fa3d7de-c359-a1e5-7de3-e4be56149eb9,
7.0,,2019-06-27 10:46:31.060,48.862762,,,Sunny,,1,TWC,2019-06-27 11:21:09.250,2019-06-27 11:21:09.250,0,2.314466,29.0,59,UTC+0300,AumAWJiKT9,d185d77f-7ee7-cde6-3b88-e52035250361,com.sec.android.app.shealth,,,,1,b827a3f0-bd25-5b86-f8a2-72b2e2863fb8,
,0,2020-12-23 14:42:00.955,48.89383,,SSO. 210,Nuageux,0,1,TWC,2020-12-23 14:42:00.956,2020-12-23 14:42:00.956,1,2.3542478,14.0,79,UTC+0200,dNgkxZR9yp,ce70b43f-1205-46a0-8932-651a881e8b06,com.sec.android.app.shealth,km/h,0,23.0,3,44a73b4d-6b12-4411-a5d6-167fd8b75ac0,
7.0,,2019-07-04 10:18:53.850,48.84149,,,Sunny,,1,TWC,2019-07-04 10:35:57.724,2019-07-04 10:35:57.724,0,2.3188055,24.0,42,UTC+0300,AumAWJiKT9,b9b04556-c4e6-2d9d-d4d8-8ac1cfa99fbe,com.sec.android.app.shealth,,,,1,a2ae847e-b4a5-a014-5032-89457500c6e2,
0.0,,2021-01-01 15:12:07.760,48.814777,,,Peu nuageux,,1,TWC,2021-01-01 15:34:21.971,2021-01-01 15:34:21.971,0,2.1795537,3.0,70,UTC+0200,AumAWJiKT9,be7c96a4-dab8-ae41-2891-7ebd1ca07069,com.sec.android.app.shealth,,,,2,a8ef1b95-1f38-1311-86e4-91cd6e83bd47,
1.0,,2019-07-10 17:41:12.850,48.81325,,,Sunny,,1,TWC,2019-07-10 17:55:02.492,2019-07-10 17:55:02.492,0,2.1902895,26.0,37,UTC+0300,AumAWJiKT9,5497e366-2cc0-b074-2f67-18ac102342c8,com.sec.android.app.shealth,,,,1,be56a04a-7a28-c7e2-20f6-1dbef69f2eb0,
6.0,,2019-07-22 09:15:23.940,44.079514,,,Sunny,,1,TWC,2019-07-22 09:36:37.176,2019-07-22 09:36:37.176,0,6.261963,31.0,35,UTC+0300,AumAWJiKT9,df7dc2fa-a64f-0057-35c6-36687634072b,com.sec.android.app.shealth,,,,1,e1657cb3-235c-e27c-58b4-c968c55fa106,
0.0,,2021-01-16 14:14:46.980,48.814964,,,Neige,,1,TWC,2021-01-16 14:29:08.190,2021-01-16 14:29:08.190,0,2.191816,0.0,95,UTC+0200,AumAWJiKT9,0245bee1-d849-fad6-2972-63eba102cef9,com.sec.android.app.shealth,,,,12,5350aeed-0054-70c3-f637-f2503f12172e,
6.0,,2019-07-27 10:15:52.910,43.661953,,,Mostly Cloudy,,1,TWC,2019-07-27 10:31:16.919,2019-07-27 10:31:16.919,0,7.1491585,29.0,67,UTC+0300,AumAWJiKT9,f222a34e-a7ec-0916-2a03-1aa9b14d5359,com.sec.android.app.shealth,,,,3,f7961445-6875-6517-bbfb-7c66227a64a3,
1.0,,2021-02-18 09:15:58.870,45.47184,,,Très nuageux,,1,TWC,2021-02-18 10:25:19.912,2021-02-18 10:25:19.912,0,6.45918,4.0,68,UTC+0200,AumAWJiKT9,06fee1a5-67bc-4657-962d-a9a75f53212c,com.sec.android.app.shealth,,,,2,ee806e15-4520-1260-c45d-57d706d0d953,
1.0,,2019-08-09 16:36:29.600,48.80894,,,Partly Cloudy,,1,TWC,2019-08-09 16:55:01.162,2019-08-09 16:55:01.162,0,2.1877172,22.0,69,UTC+0300,AumAWJiKT9,84a52549-76bd-5f1a-6aa5-cdfe3a40960e,com.sec.android.app.shealth,,,,2,2d57ab9c-948b-e0e7-99b5-4b959c74b504,
1.0,,2021-02-22 10:40:51.930,48.816322,,,Ensoleillé,,1,TWC,2021-02-22 10:59:54.571,2021-02-22 10:59:54.571,0,2.2743967,12.0,64,UTC+0200,AumAWJiKT9,5864b68b-1275-c82c-880e-9880585d10de,com.sec.android.app.shealth,,,,1,eae78c48-5cd4-9617-66ff-45c83cbfd918,
,0,2019-08-19 08:24:37.296,48.83058,,WSW. 240,Sunny,0,1,TWC,2019-08-19 08:24:37.297,2019-08-19 08:24:37.297,1,2.3390055,18.0,67,UTC+0300,dNgkxZR9yp,ce18e79e-5406-4719-ae84-ff9aef614357,com.sec.android.app.shealth,km/h,0,11.0,1,fa9b06d0-d681-45ab-8f60-7f671da3bf00,
1.0,,2021-02-27 09:53:12.810,48.78963,,,Ensoleillé,,1,TWC,2021-02-27 10:36:31.897,2021-02-27 10:36:31.897,0,2.1999822,8.0,67,UTC+0200,AumAWJiKT9,fffed2fa-7edc-124a-295d-61b163ffc78b,com.sec.android.app.shealth,,,,1,5440dd72-3ab0-57f6-ff72-f237d02a852b,
,0,2021-03-07 09:24:40.739,48.823143,,NE. 40,Ensoleillé,0,1,TWC,2021-03-07 09:24:40.777,2021-03-07 09:24:40.777,1,2.1730013,3.0,57,UTC+0200,dNgkxZR9yp,bd2725af-4006-4a73-9702-0cc19d649a04,com.sec.android.app.shealth,km/h,0,10.0,1,53733d11-69e7-40c6-9cec-4321cd4eeaa0,
,0,2019-08-21 12:44:17.504,48.861694,,ENE. 70,Sunny,0,1,TWC,2019-08-21 12:44:17.506,2019-08-21 12:44:17.506,1,2.359063,24.0,41,UTC+0300,dNgkxZR9yp,4fd07af9-71a1-401a-9d39-ff11af509349,com.sec.android.app.shealth,km/h,0,6.0,1,56acca5f-ce9c-4a29-a6de-c088b6c42f93,
5.0,,2019-08-30 10:49:41.440,48.814964,,,Sunny,,1,TWC,2019-08-30 11:01:33.901,2019-08-30 11:01:33.901,0,2.1918628,23.0,41,UTC+0300,AumAWJiKT9,092b739f-693d-6d0e-6fa5-28d5b3bb934b,com.sec.android.app.shealth,,,,1,304d0154-40d5-81e5-0534-5acd3725c583,
2.0,,2019-09-08 15:07:00.870,48.709946,,,Partly Cloudy,,1,TWC,2019-09-08 15:23:09.215,2019-09-08 15:23:09.215,0,2.2128806,17.0,48,UTC+0300,AumAWJiKT9,3a5056e1-3441-0df3-77a1-49b77f170aa1,com.sec.android.app.shealth,,,,2,f2718ce6-5a70-a7f9-222d-69fa441dc440,
0.0,,2019-09-12 07:14:20.610,48.8116,,,Cloudy,,1,TWC,2019-09-12 07:39:07.697,2019-09-12 07:39:07.697,0,2.1882365,18.0,81,UTC+0300,AumAWJiKT9,86f4e849-82ca-1d96-f8d0-47321dee43de,com.sec.android.app.shealth,,,,3,c47e00bf-c767-96dc-dfbb-a2c02c89fbee,
0.0,,2019-09-16 19:56:34.250,48.810146,,,Clear,,1,TWC,2019-09-16 20:15:31.235,2019-09-16 20:15:31.235,0,2.1873417,20.0,74,UTC+0300,AumAWJiKT9,9dc041e8-b95e-c848-61b8-12f8276d7977,com.sec.android.app.shealth,,,,18,171764ee-9f33-e161-178c-67a2957b70fe,
,0,2019-09-24 14:01:02.042,48.898018,,SSW. 200,Cloudy,0,1,TWC,2019-09-24 14:01:02.043,2019-09-24 14:01:02.043,1,2.3450086,17.0,93,UTC+0300,dNgkxZR9yp,f6e18769-ea94-44ce-b299-ccc3e40f2c95,com.sec.android.app.shealth,km/h,0,11.0,3,133518a9-22fc-4152-9ef0-513df746ae69,
1.0,,2021-03-09 15:25:01.850,48.807037,,,Peu nuageux,,1,TWC,2021-03-09 16:00:51.224,2021-03-09 16:00:51.224,0,2.186957,12.0,49,UTC+0200,AumAWJiKT9,541de74b-b7cf-7ed0-3e50-31a9e41e23d1,com.sec.android.app.shealth,,,,2,47b09a15-fd31-6bda-f5c9-f872278cd4a4,
,0,2021-03-13 19:18:51.364,49.216606,,OSO. 250,Averses,0,1,TWC,2021-03-13 19:19:20.899,2021-03-13 19:19:20.899,1,0.4766093,4.0,86,UTC+0200,dNgkxZR9yp,53e3b334-3f24-4f88-93ac-4f24dd43ee60,com.sec.android.app.shealth,km/h,0,23.0,5,dcb73bed-d85d-4953-8dd2-46a389836ab8,
0.0,,2019-10-10 06:53:08.200,48.832375,,,Sunny,,1,TWC,2019-10-10 07:06:07.862,2019-10-10 07:06:07.862,0,2.3382246,12.0,85,UTC+0300,AumAWJiKT9,c4b128ba-1811-30fb-59a7-914a19cbfe95,com.sec.android.app.shealth,,,,1,275ae720-3ecf-66c9-0172-96b6b569f0c3,
0.0,,2019-10-17 17:34:40.280,48.81483,,,Partly Cloudy,,1,TWC,2019-10-17 17:46:19.999,2019-10-17 17:46:19.999,0,2.191505,14.0,84,UTC+0300,AumAWJiKT9,ec1ce8fd-3581-774d-7c2a-ac242ef0a557,com.sec.android.app.shealth,,,,19,4a502caa-e255-4ee0-0061-f9a6aee3fbce,
,0,2021-03-21 17:20:01.365,48.81946,,N. 0,Très nuageux,0,1,TWC,2021-03-21 17:20:01.369,2021-03-21 17:20:01.369,1,2.1810396,9.0,58,UTC+0200,dNgkxZR9yp,d7995760-b86c-4e60-8deb-8f5472ff3a4d,com.sec.android.app.shealth,km/h,0,18.0,3,ac88eda8-e7a7-4ea3-bec8-aedfac6a9f99,
1.0,,2019-10-22 14:25:12.320,48.857075,,,Mostly Cloudy,,1,TWC,2019-10-22 14:38:47.990,2019-10-22 14:38:47.990,0,2.3496993,13.0,81,UTC+0300,AumAWJiKT9,53a97ef7-33e0-85d5-caa1-2a2da4e96d1c,com.sec.android.app.shealth,,,,3,214da1df-374e-fff0-f504-ddf79fc61d37,
,0,2021-04-01 08:35:12.493,48.801136,,NE. 40,Ensoleillé,0,1,TWC,2021-04-01 08:35:12.495,2021-04-01 08:35:12.495,1,2.1874528,18.0,55,UTC+0300,dNgkxZR9yp,6b13ef34-aa49-483a-b833-6e9f1fba88db,com.sec.android.app.shealth,km/h,0,5.0,1,35ba7a3b-567b-4cac-975b-6d5aca1170f7,
1.0,,2019-11-05 11:30:12.380,48.892216,,,Mostly Cloudy,,1,TWC,2019-11-05 11:42:39.817,2019-11-05 11:42:39.817,0,2.2376828,11.0,79,UTC+0200,AumAWJiKT9,93f90f2e-08c3-bcbb-835a-e6dd6427145d,com.sec.android.app.shealth,,,,3,3ed97433-68af-db74-5b05-b6895d3f68f1,
,0,2021-04-06 16:09:14.501,48.81507,,N. 350,Très nuageux,0,1,TWC,2021-04-06 16:09:14.507,2021-04-06 16:09:14.507,1,2.1916752,4.0,57,UTC+0300,dNgkxZR9yp,e4036357-cb2c-4ef3-b627-3f4e734d890e,com.sec.android.app.shealth,km/h,0,18.0,3,8dc6cc4b-f6e6-4900-9270-c6c35c26b7a5,
0.0,,2019-11-10 17:18:56.490,48.91982,,,Cloudy,,1,TWC,2019-11-10 17:32:29.755,2019-11-10 17:32:29.755,0,2.0228386,7.0,95,UTC+0200,AumAWJiKT9,b9332ac1-4c66-14d2-c3eb-faf7994be421,com.sec.android.app.shealth,,,,3,0be01f06-d977-8698-0436-3eecc99c572f,
