com.samsung.shealth.tracker.pedometer_day_summary,6188005,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
8981,4eaac9b2-c740-4c24-8b42-b19c9c95c5b4.binning_data.json,4437235,6000,189,2021-09-19 01:16:46.929,com.sec.android.app.shealth,2021-09-19 01:16:46.929,,4.7850184,7126.4297,328.2406,8792,VfS0qUERdZ,com.sec.android.app.shealth,0,4eaac9b2-c740-4c24-8b42-b19c9c95c5b4.achievement.json,4eaac9b2-c740-4c24-8b42-b19c9c95c5b4,1571011200000,
446,fbb26c60-c0c3-4aaf-8240-118769c62ae4.binning_data.json,228629,6000,6,2021-09-16 04:22:11.472,com.sec.android.app.shealth,2021-09-16 04:22:11.472,,1.6454911,376.2075,17.948421,440,VfS0qUERdZ,com.sec.android.app.shealth,0,fbb26c60-c0c3-4aaf-8240-118769c62ae4.achievement.json,fbb26c60-c0c3-4aaf-8240-118769c62ae4,1623974400000,
442,2c747f4c-fb2d-4a29-b6f7-b9fb42ee449c.binning_data.json,243152,6000,0,2021-09-19 01:16:46.954,com.sec.android.app.shealth,2021-09-19 01:16:46.954,,1.8829097,336.91946,15.100709,442,VfS0qUERdZ,com.sec.android.app.shealth,0,2c747f4c-fb2d-4a29-b6f7-b9fb42ee449c.achievement.json,2c747f4c-fb2d-4a29-b6f7-b9fb42ee449c,1586649600000,
3493,858f4e76-1f93-4f8c-9905-4fb008e54701.binning_data.json,1785602,6000,117,2021-09-19 01:16:46.942,com.sec.android.app.shealth,2021-09-19 01:16:46.942,,6.8500547,2783.3818,131.56824,3376,VfS0qUERdZ,com.sec.android.app.shealth,0,858f4e76-1f93-4f8c-9905-4fb008e54701.achievement.json,858f4e76-1f93-4f8c-9905-4fb008e54701,1578700800000,
2841,b2d8686a-7c92-44b7-ba6f-9f19bae22505.binning_data.json,1408968,6000,15,2021-09-19 01:16:46.929,com.sec.android.app.shealth,2021-09-19 01:16:46.929,,2.0607283,2230.0806,101.14081,2826,VfS0qUERdZ,com.sec.android.app.shealth,0,b2d8686a-7c92-44b7-ba6f-9f19bae22505.achievement.json,b2d8686a-7c92-44b7-ba6f-9f19bae22505,1571184000000,
7223,1683cf75-9d56-446d-9867-f3f076369365.binning_data.json,3616581,6000,83,2021-09-19 01:16:46.925,com.sec.android.app.shealth,2021-09-19 01:16:46.925,,2.2082832,5670.0903,259.5056,7140,VfS0qUERdZ,com.sec.android.app.shealth,0,1683cf75-9d56-446d-9867-f3f076369365.achievement.json,1683cf75-9d56-446d-9867-f3f076369365,1568678400000,
1564,f7c70eba-a0fa-4a5e-8728-24b8cf39c9c5.binning_data.json,832238,6000,46,2021-09-16 04:22:11.472,com.sec.android.app.shealth,2021-09-16 04:22:11.472,,1.5539677,1293.2712,61.51023,1518,VfS0qUERdZ,com.sec.android.app.shealth,0,f7c70eba-a0fa-4a5e-8728-24b8cf39c9c5.achievement.json,f7c70eba-a0fa-4a5e-8728-24b8cf39c9c5,1624060800000,
499,4c453c29-58c9-4fd8-9431-34c681880b9e.binning_data.json,236388,6000,17,2021-09-19 01:16:46.942,com.sec.android.app.shealth,2021-09-19 01:16:46.942,,2.87919,405.5,19.298523,482,VfS0qUERdZ,com.sec.android.app.shealth,0,4c453c29-58c9-4fd8-9431-34c681880b9e.achievement.json,4c453c29-58c9-4fd8-9431-34c681880b9e,1578787200000,
450,709a5511-c19b-4f59-85ba-1e31c1267081.binning_data.json,203628,6000,17,2021-09-19 01:16:46.930,com.sec.android.app.shealth,2021-09-19 01:16:46.930,,5.669307,370.0332,17.592041,433,VfS0qUERdZ,com.sec.android.app.shealth,0,709a5511-c19b-4f59-85ba-1e31c1267081.achievement.json,709a5511-c19b-4f59-85ba-1e31c1267081,1571356800000,
16503,f02d717f-a6ff-4797-9a6d-84c7ae81b7fe.binning_data.json,8349182,6000,252,2021-09-16 04:22:11.472,com.sec.android.app.shealth,2021-09-16 04:22:11.472,,1.4560156,12156.54,625.2443,16251,VfS0qUERdZ,com.sec.android.app.shealth,0,f02d717f-a6ff-4797-9a6d-84c7ae81b7fe.achievement.json,f02d717f-a6ff-4797-9a6d-84c7ae81b7fe,1624147200000,
479,e9ad146a-fc8e-46e7-b9dc-5ad5c34228b9.binning_data.json,266403,6000,15,2021-09-19 01:16:46.954,com.sec.android.app.shealth,2021-09-19 01:16:46.954,,1.7842829,372.0061,17.091501,464,VfS0qUERdZ,com.sec.android.app.shealth,0,e9ad146a-fc8e-46e7-b9dc-5ad5c34228b9.achievement.json,e9ad146a-fc8e-46e7-b9dc-5ad5c34228b9,1586736000000,
10405,4dd4c0af-0140-4522-91a6-ac7f626ffcec.binning_data.json,5115444,6000,15,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,2.4273484,8167.954,368.45264,10390,VfS0qUERdZ,com.sec.android.app.shealth,0,4dd4c0af-0140-4522-91a6-ac7f626ffcec.achievement.json,4dd4c0af-0140-4522-91a6-ac7f626ffcec,1578873600000,
1227,5ac25df4-42c3-4a67-a084-74863c21052f.binning_data.json,671419,6000,10,2021-09-19 01:16:46.930,com.sec.android.app.shealth,2021-09-19 01:16:46.930,,3.2464247,954.8203,44.932495,1217,VfS0qUERdZ,com.sec.android.app.shealth,0,5ac25df4-42c3-4a67-a084-74863c21052f.achievement.json,5ac25df4-42c3-4a67-a084-74863c21052f,1571529600000,
8720,e3a7c1af-bdaf-485b-b3ac-ab4d61bc7234.binning_data.json,4375808,6000,218,2021-09-19 01:16:46.925,com.sec.android.app.shealth,2021-09-19 01:16:46.925,,3.255219,6883.251,319.76926,8502,VfS0qUERdZ,com.sec.android.app.shealth,0,e3a7c1af-bdaf-485b-b3ac-ab4d61bc7234.achievement.json,e3a7c1af-bdaf-485b-b3ac-ab4d61bc7234,1568851200000,
11168,bfcf44e1-56a7-48b3-ad71-e80a5b33e48c.binning_data.json,5495582,6000,162,2021-09-16 04:22:11.472,com.sec.android.app.shealth,2021-09-16 04:22:11.472,,1.5556496,8549.201,406.2838,11006,VfS0qUERdZ,com.sec.android.app.shealth,0,bfcf44e1-56a7-48b3-ad71-e80a5b33e48c.achievement.json,bfcf44e1-56a7-48b3-ad71-e80a5b33e48c,1624233600000,
557,200aa251-eef1-4ce9-8651-27fc62712f76.binning_data.json,292184,6000,17,2021-09-19 01:16:46.954,com.sec.android.app.shealth,2021-09-19 01:16:46.954,,2.4063113,440.85382,19.699362,540,VfS0qUERdZ,com.sec.android.app.shealth,0,200aa251-eef1-4ce9-8651-27fc62712f76.achievement.json,200aa251-eef1-4ce9-8651-27fc62712f76,1586822400000,
11199,001d32d3-ebb4-4049-bd67-1f55b84f31a9.binning_data.json,5613879,6000,151,2021-09-19 01:16:46.930,com.sec.android.app.shealth,2021-09-19 01:16:46.930,,3.6279998,8835.013,405.67117,11048,VfS0qUERdZ,com.sec.android.app.shealth,0,001d32d3-ebb4-4049-bd67-1f55b84f31a9.achievement.json,001d32d3-ebb4-4049-bd67-1f55b84f31a9,1571702400000,
11139,3314afe7-ee78-4373-a98a-96fc6308ab55.binning_data.json,5497979,6000,81,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,5.531713,8805.832,400.88342,11058,VfS0qUERdZ,com.sec.android.app.shealth,0,3314afe7-ee78-4373-a98a-96fc6308ab55.achievement.json,3314afe7-ee78-4373-a98a-96fc6308ab55,1578960000000,
3246,3b7a5152-7538-4d1d-98b8-6754c0a0c7e3.binning_data.json,1643389,6000,58,2021-09-19 01:16:46.926,com.sec.android.app.shealth,2021-09-19 01:16:46.926,,3.5153868,2556.46,118.44617,3188,VfS0qUERdZ,com.sec.android.app.shealth,0,3b7a5152-7538-4d1d-98b8-6754c0a0c7e3.achievement.json,3b7a5152-7538-4d1d-98b8-6754c0a0c7e3,1569024000000,
1125,8c0a3824-90a8-45b5-acfd-abd301b1d7dc.binning_data.json,578968,6000,70,2021-09-16 04:22:11.472,com.sec.android.app.shealth,2021-09-16 04:22:11.472,,1.6182327,936.905,43.90769,1055,VfS0qUERdZ,com.sec.android.app.shealth,0,8c0a3824-90a8-45b5-acfd-abd301b1d7dc.achievement.json,8c0a3824-90a8-45b5-acfd-abd301b1d7dc,1624320000000,
7553,27a10ffb-038f-48db-8342-d4dec5e369c3.binning_data.json,3721289,6000,147,2021-09-19 01:16:46.931,com.sec.android.app.shealth,2021-09-19 01:16:46.931,,2.7072651,5990.749,275.3248,7406,VfS0qUERdZ,com.sec.android.app.shealth,0,27a10ffb-038f-48db-8342-d4dec5e369c3.achievement.json,27a10ffb-038f-48db-8342-d4dec5e369c3,1571875200000,
160,af7fec24-fdb7-4e46-8cd3-98f1e3fdae86.binning_data.json,81402,6000,8,2021-09-19 01:16:46.954,com.sec.android.app.shealth,2021-09-19 01:16:46.954,,1.9998394,128.83292,5.8647423,152,VfS0qUERdZ,com.sec.android.app.shealth,0,af7fec24-fdb7-4e46-8cd3-98f1e3fdae86.achievement.json,af7fec24-fdb7-4e46-8cd3-98f1e3fdae86,1586908800000,
9612,5f4a761d-298f-423a-b13e-d34b68260918.binning_data.json,4577208,6000,247,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,4.346035,7761.012,353.6447,9365,VfS0qUERdZ,com.sec.android.app.shealth,0,5f4a761d-298f-423a-b13e-d34b68260918.achievement.json,5f4a761d-298f-423a-b13e-d34b68260918,1579046400000,
8468,45ddd319-2fa4-41da-9636-9a6557f8998b.binning_data.json,4417627,6000,48,2021-09-19 01:16:46.926,com.sec.android.app.shealth,2021-09-19 01:16:46.926,,3.094923,6579.2603,303.72363,8420,VfS0qUERdZ,com.sec.android.app.shealth,0,45ddd319-2fa4-41da-9636-9a6557f8998b.achievement.json,45ddd319-2fa4-41da-9636-9a6557f8998b,1569196800000,
271,fb906d89-254b-46ea-a37b-7236c7f98006.binning_data.json,139520,6000,1,2021-09-19 01:16:46.954,com.sec.android.app.shealth,2021-09-19 01:16:46.954,,2.4356978,212.24884,9.260912,270,VfS0qUERdZ,com.sec.android.app.shealth,0,fb906d89-254b-46ea-a37b-7236c7f98006.achievement.json,fb906d89-254b-46ea-a37b-7236c7f98006,1586995200000,
737,4a4bb713-ea65-4979-b2e6-991136d46775.binning_data.json,347056,6000,57,2021-09-19 01:16:46.926,com.sec.android.app.shealth,2021-09-19 01:16:46.926,,4.5689807,655.97595,34.98861,680,VfS0qUERdZ,com.sec.android.app.shealth,0,4a4bb713-ea65-4979-b2e6-991136d46775.achievement.json,4a4bb713-ea65-4979-b2e6-991136d46775,1569369600000,
206,f61dd7e3-dc92-4f5f-b2bd-bb68f401b276.binning_data.json,115111,6000,0,2021-09-19 01:16:46.954,com.sec.android.app.shealth,2021-09-19 01:16:46.954,,2.3489187,159.53387,7.0351562,206,VfS0qUERdZ,com.sec.android.app.shealth,0,f61dd7e3-dc92-4f5f-b2bd-bb68f401b276.achievement.json,f61dd7e3-dc92-4f5f-b2bd-bb68f401b276,1587081600000,
14513,5601da24-aa5c-44da-b0e3-bb4b1e6d7a67.binning_data.json,6736690,6000,375,2021-09-16 04:22:11.473,com.sec.android.app.shealth,2021-09-16 04:22:11.473,,1.551012,10448.688,544.9119,14138,VfS0qUERdZ,com.sec.android.app.shealth,0,5601da24-aa5c-44da-b0e3-bb4b1e6d7a67.achievement.json,5601da24-aa5c-44da-b0e3-bb4b1e6d7a67,1624492800000,
1607,59624052-125b-46a2-8b38-98276892f86b.binning_data.json,844518,6000,15,2021-09-19 01:16:46.931,com.sec.android.app.shealth,2021-09-19 01:16:46.931,,3.4722223,1278.5376,59.514736,1592,VfS0qUERdZ,com.sec.android.app.shealth,0,59624052-125b-46a2-8b38-98276892f86b.achievement.json,59624052-125b-46a2-8b38-98276892f86b,1572048000000,
2967,b6506285-13ac-4672-af37-b7f7f48f067c.binning_data.json,1631511,6000,49,2021-09-19 01:16:46.927,com.sec.android.app.shealth,2021-09-19 01:16:46.927,,2.329032,2303.9463,108.17273,2918,VfS0qUERdZ,com.sec.android.app.shealth,0,b6506285-13ac-4672-af37-b7f7f48f067c.achievement.json,b6506285-13ac-4672-af37-b7f7f48f067c,1569542400000,
116,0af9bcea-823d-4513-9c15-0a90e9d05c48.binning_data.json,36464,6000,36,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,3.5816157,107.40033,5.8257484,80,VfS0qUERdZ,com.sec.android.app.shealth,0,0af9bcea-823d-4513-9c15-0a90e9d05c48.achievement.json,0af9bcea-823d-4513-9c15-0a90e9d05c48,1587168000000,
13298,56a7ef67-cf9c-42cf-9dbb-a77c42ca4e4c.binning_data.json,6256057,6000,289,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,3.0661407,10703.303,485.37994,13009,VfS0qUERdZ,com.sec.android.app.shealth,0,56a7ef67-cf9c-42cf-9dbb-a77c42ca4e4c.achievement.json,56a7ef67-cf9c-42cf-9dbb-a77c42ca4e4c,1579132800000,
1080,e7cfda22-57b9-40b0-a0fe-c8b57b8f3bf8.binning_data.json,592802,6000,66,2021-09-16 04:22:11.473,com.sec.android.app.shealth,2021-09-16 04:22:11.473,,1.4662129,869.17474,41.001225,1014,VfS0qUERdZ,com.sec.android.app.shealth,0,e7cfda22-57b9-40b0-a0fe-c8b57b8f3bf8.achievement.json,e7cfda22-57b9-40b0-a0fe-c8b57b8f3bf8,1624579200000,
545,a80341d9-ab12-4765-9f18-be5043cecae8.binning_data.json,278338,6000,0,2021-09-19 01:16:46.931,com.sec.android.app.shealth,2021-09-19 01:16:46.931,,2.312228,425.68887,19.310497,545,VfS0qUERdZ,com.sec.android.app.shealth,0,a80341d9-ab12-4765-9f18-be5043cecae8.achievement.json,a80341d9-ab12-4765-9f18-be5043cecae8,1572220800000,
341,70097e7c-b17c-42bb-8967-6f4b8a0ba632.binning_data.json,166363,6000,11,2021-09-19 01:16:46.927,com.sec.android.app.shealth,2021-09-19 01:16:46.927,,3.1229877,273.36426,12.756317,330,VfS0qUERdZ,com.sec.android.app.shealth,0,70097e7c-b17c-42bb-8967-6f4b8a0ba632.achievement.json,70097e7c-b17c-42bb-8967-6f4b8a0ba632,1569715200000,
630,8d104d76-32bd-47bf-813c-01db382cdb3e.binning_data.json,329734,6000,10,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,2.290423,490.95422,21.95048,620,VfS0qUERdZ,com.sec.android.app.shealth,0,8d104d76-32bd-47bf-813c-01db382cdb3e.achievement.json,8d104d76-32bd-47bf-813c-01db382cdb3e,1587254400000,
4544,033d8857-fe76-47df-a688-f1ccc0d09456.binning_data.json,2325587,6000,147,2021-09-16 04:22:11.473,com.sec.android.app.shealth,2021-09-16 04:22:11.473,,1.4949656,3476.6726,172.55765,4397,VfS0qUERdZ,com.sec.android.app.shealth,0,033d8857-fe76-47df-a688-f1ccc0d09456.achievement.json,033d8857-fe76-47df-a688-f1ccc0d09456,1624752000000,
2428,23876617-b198-4715-bcee-8f7563632d33.binning_data.json,1163838,6000,21,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,2.5302796,1933.1777,86.813965,2407,VfS0qUERdZ,com.sec.android.app.shealth,0,23876617-b198-4715-bcee-8f7563632d33.achievement.json,23876617-b198-4715-bcee-8f7563632d33,1579219200000,
10512,e961319c-0240-4ead-8376-6fa4303a1d86.binning_data.json,5110432,6000,231,2021-09-19 01:16:46.932,com.sec.android.app.shealth,2021-09-19 01:16:46.932,,3.6801379,8385.458,384.52798,10281,VfS0qUERdZ,com.sec.android.app.shealth,0,e961319c-0240-4ead-8376-6fa4303a1d86.achievement.json,e961319c-0240-4ead-8376-6fa4303a1d86,1572393600000,
9351,434607d2-314e-40db-a4eb-ef0901cb913c.binning_data.json,4714128,6000,121,2021-09-19 01:16:46.927,com.sec.android.app.shealth,2021-09-19 01:16:46.927,,2.4064324,7374.303,336.45517,9230,VfS0qUERdZ,com.sec.android.app.shealth,0,434607d2-314e-40db-a4eb-ef0901cb913c.achievement.json,434607d2-314e-40db-a4eb-ef0901cb913c,1569888000000,
553,20382609-de6c-4a34-a471-e941ecb83fd3.binning_data.json,286401,6000,23,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,2.3073163,440.81006,19.798615,530,VfS0qUERdZ,com.sec.android.app.shealth,0,20382609-de6c-4a34-a471-e941ecb83fd3.achievement.json,20382609-de6c-4a34-a471-e941ecb83fd3,1587340800000,
5090,6285a5f8-192e-4b5b-95e1-91766e08ff93.binning_data.json,2544308,6000,109,2021-09-16 04:22:11.473,com.sec.android.app.shealth,2021-09-16 04:22:11.473,,1.4872506,3784.0242,183.89116,4981,VfS0qUERdZ,com.sec.android.app.shealth,0,6285a5f8-192e-4b5b-95e1-91766e08ff93.achievement.json,6285a5f8-192e-4b5b-95e1-91766e08ff93,1624838400000,
411,cf8a9467-b098-46a1-b7ff-55b4816d21b6.binning_data.json,225438,6000,0,2021-09-19 01:16:46.932,com.sec.android.app.shealth,2021-09-19 01:16:46.932,,1.6568831,318.3263,14.5818205,411,VfS0qUERdZ,com.sec.android.app.shealth,0,cf8a9467-b098-46a1-b7ff-55b4816d21b6.achievement.json,cf8a9467-b098-46a1-b7ff-55b4816d21b6,1572566400000,
6639,7a4f77be-0183-4f63-a2bb-0cc472d6b670.binning_data.json,3531270,6000,38,2021-09-19 01:16:46.927,com.sec.android.app.shealth,2021-09-19 01:16:46.927,,2.6656055,5124.98,238.38249,6601,VfS0qUERdZ,com.sec.android.app.shealth,0,7a4f77be-0183-4f63-a2bb-0cc472d6b670.achievement.json,7a4f77be-0183-4f63-a2bb-0cc472d6b670,1570060800000,
846,f48773f9-4621-42c9-a82d-e5a2080aa2d0.binning_data.json,445358,6000,17,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,5.1612206,666.2676,31.214905,829,VfS0qUERdZ,com.sec.android.app.shealth,0,f48773f9-4621-42c9-a82d-e5a2080aa2d0.achievement.json,f48773f9-4621-42c9-a82d-e5a2080aa2d0,1579305600000,
3893,b2fe4462-e3a8-4200-8a2c-da327448280f.binning_data.json,1881354,6000,101,2021-09-16 04:22:11.473,com.sec.android.app.shealth,2021-09-16 04:22:11.473,,1.6660553,3134.4402,138.80684,3792,VfS0qUERdZ,com.sec.android.app.shealth,0,b2fe4462-e3a8-4200-8a2c-da327448280f.achievement.json,b2fe4462-e3a8-4200-8a2c-da327448280f,1624924800000,
159,0ac198d5-3d4b-4138-976d-50875bf27326.binning_data.json,86796,6000,7,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,1.6790495,130.14313,5.732601,152,VfS0qUERdZ,com.sec.android.app.shealth,0,0ac198d5-3d4b-4138-976d-50875bf27326.achievement.json,0ac198d5-3d4b-4138-976d-50875bf27326,1587427200000,
4604,fd90dfb2-6e50-4fef-9d1f-c9e25857b4a4.binning_data.json,2393076,6000,175,2021-09-19 01:16:46.932,com.sec.android.app.shealth,2021-09-19 01:16:46.932,,3.2473736,3645.079,172.83257,4429,VfS0qUERdZ,com.sec.android.app.shealth,0,fd90dfb2-6e50-4fef-9d1f-c9e25857b4a4.achievement.json,fd90dfb2-6e50-4fef-9d1f-c9e25857b4a4,1572739200000,
7667,9b402b3b-0c6a-4189-82ee-b56fce098f34.binning_data.json,4070460,6000,29,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,2.6511447,5917.406,275.35254,7638,VfS0qUERdZ,com.sec.android.app.shealth,0,9b402b3b-0c6a-4189-82ee-b56fce098f34.achievement.json,9b402b3b-0c6a-4189-82ee-b56fce098f34,1579392000000,
1347,0d94e59e-557b-46ed-9216-3762649ac272.binning_data.json,740847,6000,68,2021-09-19 01:16:46.928,com.sec.android.app.shealth,2021-09-19 01:16:46.928,,2.5492167,1065.8077,51.412407,1279,VfS0qUERdZ,com.sec.android.app.shealth,0,0d94e59e-557b-46ed-9216-3762649ac272.achievement.json,0d94e59e-557b-46ed-9216-3762649ac272,1570233600000,
8579,c5e9097f-05f7-45e1-8a80-dc251a891eed.binning_data.json,4387913,6000,389,2021-09-16 04:22:11.473,com.sec.android.app.shealth,2021-09-16 04:22:11.473,,1.5133259,6640.3438,323.81293,8190,VfS0qUERdZ,com.sec.android.app.shealth,0,c5e9097f-05f7-45e1-8a80-dc251a891eed.achievement.json,c5e9097f-05f7-45e1-8a80-dc251a891eed,1625011200000,
347,59d4a7da-b122-4a1e-b576-83e3ae1c8bdf.binning_data.json,181173,6000,6,2021-09-19 01:16:46.943,com.sec.android.app.shealth,2021-09-19 01:16:46.943,,1.8250834,274.32178,12.812073,341,VfS0qUERdZ,com.sec.android.app.shealth,0,59d4a7da-b122-4a1e-b576-83e3ae1c8bdf.achievement.json,59d4a7da-b122-4a1e-b576-83e3ae1c8bdf,1579478400000,
5586,b8c4defc-7258-444d-bf8f-139692484833.binning_data.json,2812276,6000,15,2021-09-19 01:16:46.932,com.sec.android.app.shealth,2021-09-19 01:16:46.932,,3.0047448,4373.687,199.34698,5571,VfS0qUERdZ,com.sec.android.app.shealth,0,b8c4defc-7258-444d-bf8f-139692484833.achievement.json,b8c4defc-7258-444d-bf8f-139692484833,1572912000000,
12799,7b85039b-37d0-4845-bbdb-3a8d1ea63f3b.binning_data.json,6234603,6000,211,2021-09-16 04:22:11.474,com.sec.android.app.shealth,2021-09-16 04:22:11.474,,1.6049267,10006.082,462.28973,12588,VfS0qUERdZ,com.sec.android.app.shealth,0,7b85039b-37d0-4845-bbdb-3a8d1ea63f3b.achievement.json,7b85039b-37d0-4845-bbdb-3a8d1ea63f3b,1625097600000,
9506,c985a3c3-ee00-413d-86cd-c515b6484a65.binning_data.json,4733466,6000,101,2021-09-19 01:16:46.928,com.sec.android.app.shealth,2021-09-19 01:16:46.928,,2.7818599,7486.8867,342.22095,9405,VfS0qUERdZ,com.sec.android.app.shealth,0,c985a3c3-ee00-413d-86cd-c515b6484a65.achievement.json,c985a3c3-ee00-413d-86cd-c515b6484a65,1570406400000,
1823,00ef9420-d8fe-42bc-b041-b08011a2185a.binning_data.json,912866,6000,50,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,2.3647704,1463.0858,65.07855,1773,VfS0qUERdZ,com.sec.android.app.shealth,0,00ef9420-d8fe-42bc-b041-b08011a2185a.achievement.json,00ef9420-d8fe-42bc-b041-b08011a2185a,1587513600000,
293,fd5b569b-97b0-43f0-8367-49a1c4927343.binning_data.json,170919,6000,0,2021-09-19 01:16:46.944,com.sec.android.app.shealth,2021-09-19 01:16:46.944,,1.9561515,225.32056,10.800742,293,VfS0qUERdZ,com.sec.android.app.shealth,0,fd5b569b-97b0-43f0-8367-49a1c4927343.achievement.json,fd5b569b-97b0-43f0-8367-49a1c4927343,1579564800000,
10460,6f42beb7-9bc5-4264-9a11-823cc3eb36d9.binning_data.json,5190745,6000,168,2021-09-19 01:16:46.933,com.sec.android.app.shealth,2021-09-19 01:16:46.933,,2.6452994,8280.806,378.41196,10292,VfS0qUERdZ,com.sec.android.app.shealth,0,6f42beb7-9bc5-4264-9a11-823cc3eb36d9.achievement.json,6f42beb7-9bc5-4264-9a11-823cc3eb36d9,1573084800000,
2249,80db6bf4-5a66-4ca9-a456-a2b56be8a73d.binning_data.json,1181682,6000,31,2021-09-16 04:22:11.474,com.sec.android.app.shealth,2021-09-16 04:22:11.474,,1.5150223,1790.2745,84.557594,2218,VfS0qUERdZ,com.sec.android.app.shealth,0,80db6bf4-5a66-4ca9-a456-a2b56be8a73d.achievement.json,80db6bf4-5a66-4ca9-a456-a2b56be8a73d,1625184000000,
255,7f7b4429-6c40-4ee4-822c-b7fd7e660974.binning_data.json,134939,6000,5,2021-09-19 01:16:46.928,com.sec.android.app.shealth,2021-09-19 01:16:46.928,,1.653339,201.23242,9.268494,250,VfS0qUERdZ,com.sec.android.app.shealth,0,7f7b4429-6c40-4ee4-822c-b7fd7e660974.achievement.json,7f7b4429-6c40-4ee4-822c-b7fd7e660974,1570579200000,
1091,267f650f-5158-439b-874f-0b09cfc767bd.binning_data.json,553618,6000,0,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,2.2510319,850.0751,36.92034,1091,VfS0qUERdZ,com.sec.android.app.shealth,0,267f650f-5158-439b-874f-0b09cfc767bd.achievement.json,267f650f-5158-439b-874f-0b09cfc767bd,1587600000000,
852,3f16a93f-4144-4757-ac9f-0320d9d721d2.binning_data.json,447716,6000,39,2021-09-19 01:16:46.944,com.sec.android.app.shealth,2021-09-19 01:16:46.944,,2.4399717,682.5571,32.4387,813,VfS0qUERdZ,com.sec.android.app.shealth,0,3f16a93f-4144-4757-ac9f-0320d9d721d2.achievement.json,3f16a93f-4144-4757-ac9f-0320d9d721d2,1579651200000,
2804,02b6cc24-b543-4595-a51c-baccf244afe0.binning_data.json,1402739,6000,357,2021-09-19 01:16:46.933,com.sec.android.app.shealth,2021-09-19 01:16:46.933,,3.9228594,2359.1074,118.00226,2447,VfS0qUERdZ,com.sec.android.app.shealth,0,02b6cc24-b543-4595-a51c-baccf244afe0.achievement.json,02b6cc24-b543-4595-a51c-baccf244afe0,1573257600000,
2056,63873aa0-bb4d-4791-886a-d8a3d14411b9.binning_data.json,955299,6000,72,2021-09-19 01:16:46.929,com.sec.android.app.shealth,2021-09-19 01:16:46.929,,3.6498039,1650.167,76.45209,1984,VfS0qUERdZ,com.sec.android.app.shealth,0,63873aa0-bb4d-4791-886a-d8a3d14411b9.achievement.json,63873aa0-bb4d-4791-886a-d8a3d14411b9,1570752000000,
3123,552a36cd-3c98-4878-a0e0-9f5a90f3bd8d.binning_data.json,1633555,6000,123,2021-09-16 04:22:11.474,com.sec.android.app.shealth,2021-09-16 04:22:11.474,,1.4694786,2400.4756,123.814285,3000,VfS0qUERdZ,com.sec.android.app.shealth,0,552a36cd-3c98-4878-a0e0-9f5a90f3bd8d.achievement.json,552a36cd-3c98-4878-a0e0-9f5a90f3bd8d,1625356800000,
825,afe13a2f-c01a-4a83-9a2e-128d4de5075c.binning_data.json,439619,6000,0,2021-09-19 01:16:46.955,com.sec.android.app.shealth,2021-09-19 01:16:46.955,,1.9094422,634.70044,28.05661,825,VfS0qUERdZ,com.sec.android.app.shealth,0,afe13a2f-c01a-4a83-9a2e-128d4de5075c.achievement.json,afe13a2f-c01a-4a83-9a2e-128d4de5075c,1587686400000,
6645,57a4f03f-a0ca-4fb8-ac15-65ec6c4df329.binning_data.json,3534572,6000,9,2021-09-19 01:16:46.944,com.sec.android.app.shealth,2021-09-19 01:16:46.944,,3.4722223,5143.076,238.17232,6636,VfS0qUERdZ,com.sec.android.app.shealth,0,57a4f03f-a0ca-4fb8-ac15-65ec6c4df329.achievement.json,57a4f03f-a0ca-4fb8-ac15-65ec6c4df329,1579737600000,
712,a7d81a99-1f91-40f7-9d81-690e9992b850.binning_data.json,335300,6000,55,2021-09-19 01:16:46.933,com.sec.android.app.shealth,2021-09-19 01:16:46.933,,3.9586532,594.7637,28.281372,657,VfS0qUERdZ,com.sec.android.app.shealth,0,a7d81a99-1f91-40f7-9d81-690e9992b850.achievement.json,a7d81a99-1f91-40f7-9d81-690e9992b850,1573430400000,
